:START_ID(Charge),:END_ID(ProcedureCode),:TYPE
ESR:10000620,71048,USES_PROCEDURE
ESR:10000621,73721,USES_PROCEDURE
ESR:10000622,70450,USES_PROCEDURE
ESR:10000623,76536,USES_PROCEDURE
ESR:10000624,74183,USES_PROCEDURE
ESR:10000625,71047,USES_PROCEDURE
ESR:10000626,G9552,USES_PROCEDURE
ESR:10000627,76817,USES_PROCEDURE
ESR:10000628,74177,USES_PROCEDURE
ESR:10000629,71046,USES_PROCEDURE
ESR:10000630,73721,USES_PROCEDURE
ESR:10000631,73706,USES_PROCEDURE
ESR:10000632,74177,USES_PROCEDURE
ESR:10000633,72148,USES_PROCEDURE
ESR:10000634,74177,USES_PROCEDURE
ESR:10000635,70486,USES_PROCEDURE
ESR:10000636,G9552,USES_PROCEDURE
ESR:10000637,70450,USES_PROCEDURE
ESR:10000638,G9551,USES_PROCEDURE
SAPA:10000639,76536,USES_PROCEDURE
SAPA:10000640,71250,USES_PROCEDURE
SAPA:10000641,73222,USES_PROCEDURE
SAPA:10000642,72148,USES_PROCEDURE
SAPA:10000643,77067,USES_PROCEDURE
SAPA:10000644,74176,USES_PROCEDURE
SAPA:10000645,73721,USES_PROCEDURE
SAPA:10000646,73222,USES_PROCEDURE
RADG:10000647,G9552,USES_PROCEDURE
RADG:10000648,74178,USES_PROCEDURE
RADG:10000649,73222,USES_PROCEDURE
RADG:10000650,77067,USES_PROCEDURE
RADG:10000651,71047,USES_PROCEDURE
RADG:10000652,71250,USES_PROCEDURE
RADG:10000653,74177,USES_PROCEDURE
RADG:10000654,74178,USES_PROCEDURE
RADC:10000655,74175,USES_PROCEDURE
RADC:10000656,72141,USES_PROCEDURE
RADC:10000657,71047,USES_PROCEDURE
RADC:10000658,77065,USES_PROCEDURE
RADC:10000659,76817,USES_PROCEDURE
RADC:10000660,76770,USES_PROCEDURE
RADC:10000661,76805,USES_PROCEDURE
RADC:10000662,77080,USES_PROCEDURE
RADC:10000663,70486,USES_PROCEDURE
GSIA:10000664,73201,USES_PROCEDURE
GSIA:10000665,77080,USES_PROCEDURE
GSIA:10000666,72158,USES_PROCEDURE
GSIA:10000667,76536,USES_PROCEDURE
GSIA:10000668,70544,USES_PROCEDURE
GSIA:10000669,72141,USES_PROCEDURE
GSIA:10000670,71047,USES_PROCEDURE
IAI:10000671,74183,USES_PROCEDURE
IAI:10000672,71046,USES_PROCEDURE
IAI:10000673,74175,USES_PROCEDURE
IAI:10000674,70486,USES_PROCEDURE
IAI:10000675,71045,USES_PROCEDURE
IAI:10000676,74175,USES_PROCEDURE
NRA:10000677,77080,USES_PROCEDURE
NRA:10000678,71046,USES_PROCEDURE
NRA:10000679,70486,USES_PROCEDURE
NRA:10000680,74176,USES_PROCEDURE
GSIA:10000681,74176,USES_PROCEDURE
GSIA:10000682,73201,USES_PROCEDURE
GSIA:10000683,72158,USES_PROCEDURE
GSIA:10000684,73222,USES_PROCEDURE
TRI:10000685,72158,USES_PROCEDURE
TRI:10000686,74176,USES_PROCEDURE
TRI:10000687,76805,USES_PROCEDURE
TRI:10000688,70486,USES_PROCEDURE
TRI:10000689,74178,USES_PROCEDURE
TRI:10000690,70450,USES_PROCEDURE
TRI:10000691,G9551,USES_PROCEDURE
RADP:10000692,71048,USES_PROCEDURE
RADP:10000693,G9552,USES_PROCEDURE
RADP:10000694,72195,USES_PROCEDURE
RADP:10000695,71047,USES_PROCEDURE
RADP:10000696,71250,USES_PROCEDURE
RADP:10000697,76770,USES_PROCEDURE
RADP:10000698,G9551,USES_PROCEDURE
RADP:10000699,71048,USES_PROCEDURE
RADP:10000700,73721,USES_PROCEDURE
RADP:10000701,G9553,USES_PROCEDURE
RADP:10000702,76817,USES_PROCEDURE
RADP:10000703,G9553,USES_PROCEDURE
SAPA:10000704,74177,USES_PROCEDURE
SAPA:10000705,70553,USES_PROCEDURE
SAPA:10000706,70450,USES_PROCEDURE
SAPA:10000707,70450,USES_PROCEDURE
RADO:10000708,70553,USES_PROCEDURE
RADO:10000709,72195,USES_PROCEDURE
RADO:10000710,G9551,USES_PROCEDURE
RADO:10000711,G9553,USES_PROCEDURE
RADO:10000712,70553,USES_PROCEDURE
RADO:10000713,71250,USES_PROCEDURE
RADZ:10000714,74177,USES_PROCEDURE
RADZ:10000715,71045,USES_PROCEDURE
RADZ:10000716,76770,USES_PROCEDURE
RADZ:10000717,74178,USES_PROCEDURE
RADZ:10000718,72158,USES_PROCEDURE
RADZ:10000719,74183,USES_PROCEDURE
RADZ:10000720,76805,USES_PROCEDURE
RADZ:10000721,76770,USES_PROCEDURE
RADZ:10000722,77067,USES_PROCEDURE
RADZ:10000723,70486,USES_PROCEDURE
RADT:10000724,71046,USES_PROCEDURE
RADT:10000725,76770,USES_PROCEDURE
RADT:10000726,70450,USES_PROCEDURE
RADT:10000727,74175,USES_PROCEDURE
RADT:10000728,76805,USES_PROCEDURE
RADT:10000729,70540,USES_PROCEDURE
RADT:10000730,73706,USES_PROCEDURE
RADT:10000731,77067,USES_PROCEDURE
RADT:10000732,71047,USES_PROCEDURE
RADT:10000733,74183,USES_PROCEDURE
RADT:10000734,74183,USES_PROCEDURE
ACR:10000735,70450,USES_PROCEDURE
ACR:10000736,74183,USES_PROCEDURE
RADQ:10000737,72158,USES_PROCEDURE
RADQ:10000738,71048,USES_PROCEDURE
RADQ:10000739,76805,USES_PROCEDURE
RADQ:10000740,72141,USES_PROCEDURE
RADQ:10000741,74175,USES_PROCEDURE
RADQ:10000742,73201,USES_PROCEDURE
RADQ:10000743,72141,USES_PROCEDURE
RADQ:10000744,76817,USES_PROCEDURE
RADQ:10000745,74175,USES_PROCEDURE
RADQ:10000746,72158,USES_PROCEDURE
RADQ:10000747,71250,USES_PROCEDURE
RADQ:10000748,76604,USES_PROCEDURE
RADQ:10000749,71250,USES_PROCEDURE
RADQ:10000750,74183,USES_PROCEDURE
RADQ:10000751,73721,USES_PROCEDURE
RADQ:10000752,71047,USES_PROCEDURE
RADQ:10000753,73223,USES_PROCEDURE
RADS:10000754,70553,USES_PROCEDURE
RADS:10000755,76700,USES_PROCEDURE
RADS:10000756,G9553,USES_PROCEDURE
RADS:10000757,76700,USES_PROCEDURE
RADS:10000758,70486,USES_PROCEDURE
RADS:10000759,73223,USES_PROCEDURE
RADS:10000760,71250,USES_PROCEDURE
RADS:10000761,72148,USES_PROCEDURE
SMED:10000762,G9553,USES_PROCEDURE
SMED:10000763,76536,USES_PROCEDURE
SMED:10000764,73721,USES_PROCEDURE
SMED:10000765,G9552,USES_PROCEDURE
SMED:10000766,72158,USES_PROCEDURE
SMED:10000767,76536,USES_PROCEDURE
CIRPA:10000768,76817,USES_PROCEDURE
CIRPA:10000769,G9552,USES_PROCEDURE
CIRPA:10000770,71048,USES_PROCEDURE
CIRPA:10000771,73706,USES_PROCEDURE
CIRPA:10000772,72158,USES_PROCEDURE
CIRPA:10000773,76805,USES_PROCEDURE
CIRPA:10000774,70540,USES_PROCEDURE
CIRPA:10000775,73201,USES_PROCEDURE
CIRPA:10000776,71047,USES_PROCEDURE
CIRPA:10000777,72158,USES_PROCEDURE
CIRPA:10000778,77065,USES_PROCEDURE
CIRPA:10000779,G9553,USES_PROCEDURE
CIRPA:10000780,70544,USES_PROCEDURE
CIRPA:10000781,71045,USES_PROCEDURE
CIRPA:10000782,73223,USES_PROCEDURE
RADL:10000783,73223,USES_PROCEDURE
RADL:10000784,70553,USES_PROCEDURE
RADL:10000785,74178,USES_PROCEDURE
RADL:10000786,76805,USES_PROCEDURE
RADL:10000787,76700,USES_PROCEDURE
RADL:10000788,74183,USES_PROCEDURE
RADL:10000789,73721,USES_PROCEDURE
RADL:10000790,72158,USES_PROCEDURE
RADL:10000791,70450,USES_PROCEDURE
RADL:10000792,77080,USES_PROCEDURE
WRAD:10000793,76817,USES_PROCEDURE
WRAD:10000794,G9552,USES_PROCEDURE
WRAD:10000795,G9552,USES_PROCEDURE
WRAD:10000796,73721,USES_PROCEDURE
WRAD:10000797,76805,USES_PROCEDURE
WRAD:10000798,72158,USES_PROCEDURE
WRAD:10000799,76805,USES_PROCEDURE
WRAD:10000800,71046,USES_PROCEDURE
WRAD:10000801,71046,USES_PROCEDURE
WRAD:10000802,76805,USES_PROCEDURE
WRAD:10000803,G9553,USES_PROCEDURE
WRAD:10000804,71250,USES_PROCEDURE
WRAD:10000805,G9551,USES_PROCEDURE
RADR:10000806,73706,USES_PROCEDURE
RADR:10000807,70553,USES_PROCEDURE
RADR:10000808,73721,USES_PROCEDURE
RADR:10000809,76536,USES_PROCEDURE
RADR:10000810,73201,USES_PROCEDURE
RADR:10000811,73706,USES_PROCEDURE
RADM:10000812,73222,USES_PROCEDURE
RADM:10000813,71250,USES_PROCEDURE
RADM:10000814,76770,USES_PROCEDURE
RADM:10000815,76805,USES_PROCEDURE
RADM:10000816,76536,USES_PROCEDURE
RADM:10000817,73201,USES_PROCEDURE
RADM:10000818,70544,USES_PROCEDURE
RADM:10000819,G9551,USES_PROCEDURE
RADM:10000820,72195,USES_PROCEDURE
RADM:10000821,74183,USES_PROCEDURE
RADM:10000822,71250,USES_PROCEDURE
RADQ:10000823,76770,USES_PROCEDURE
RADQ:10000824,70544,USES_PROCEDURE
RADQ:10000825,76604,USES_PROCEDURE
RADQ:10000826,73222,USES_PROCEDURE
RADD:10000827,76817,USES_PROCEDURE
RADD:10000828,76536,USES_PROCEDURE
RADD:10000829,77080,USES_PROCEDURE
RADD:10000830,74177,USES_PROCEDURE
RADD:10000831,74176,USES_PROCEDURE
RADD:10000832,70544,USES_PROCEDURE
RADD:10000833,74183,USES_PROCEDURE
RADD:10000834,76536,USES_PROCEDURE
RADD:10000835,76700,USES_PROCEDURE
RADE:10000836,74178,USES_PROCEDURE
RADE:10000837,74176,USES_PROCEDURE
RADE:10000838,70450,USES_PROCEDURE
RADE:10000839,70540,USES_PROCEDURE
RADE:10000840,74175,USES_PROCEDURE
RADE:10000841,72195,USES_PROCEDURE
RADE:10000842,71045,USES_PROCEDURE
RADE:10000843,70540,USES_PROCEDURE
RADE:10000844,74177,USES_PROCEDURE
RADE:10000845,76536,USES_PROCEDURE
RADE:10000846,73222,USES_PROCEDURE
RADE:10000847,73223,USES_PROCEDURE
RADE:10000848,74177,USES_PROCEDURE
RADE:10000849,71250,USES_PROCEDURE
RADE:10000850,76805,USES_PROCEDURE
RADB:10000851,76536,USES_PROCEDURE
RADB:10000852,74176,USES_PROCEDURE
RADB:10000853,72158,USES_PROCEDURE
RADB:10000854,72141,USES_PROCEDURE
RADB:10000855,71045,USES_PROCEDURE
RADB:10000856,71046,USES_PROCEDURE
RADB:10000857,71047,USES_PROCEDURE
RADB:10000858,G9551,USES_PROCEDURE
RADB:10000859,71047,USES_PROCEDURE
RADB:10000860,76536,USES_PROCEDURE
RADB:10000861,76700,USES_PROCEDURE
RADB:10000862,74183,USES_PROCEDURE
RADB:10000863,71048,USES_PROCEDURE
RADF:10000864,72195,USES_PROCEDURE
RADF:10000865,G9552,USES_PROCEDURE
RADF:10000866,70540,USES_PROCEDURE
RADF:10000867,70553,USES_PROCEDURE
RADF:10000868,74183,USES_PROCEDURE
RADF:10000869,76770,USES_PROCEDURE
RADF:10000870,70486,USES_PROCEDURE
RADF:10000871,74175,USES_PROCEDURE
RADF:10000872,70553,USES_PROCEDURE
RADF:10000873,76770,USES_PROCEDURE
RADF:10000874,G9552,USES_PROCEDURE
RADF:10000875,76700,USES_PROCEDURE
RADF:10000876,71250,USES_PROCEDURE
RADF:10000877,76536,USES_PROCEDURE
RADU:10000878,71250,USES_PROCEDURE
RADU:10000879,71047,USES_PROCEDURE
RADU:10000880,72195,USES_PROCEDURE
RADU:10000881,72158,USES_PROCEDURE
RADU:10000882,73721,USES_PROCEDURE
RADU:10000883,77065,USES_PROCEDURE
RADU:10000884,71045,USES_PROCEDURE
RADU:10000885,74183,USES_PROCEDURE
RADU:10000886,74176,USES_PROCEDURE
RADU:10000887,71250,USES_PROCEDURE
RADU:10000888,74178,USES_PROCEDURE
RADU:10000889,76805,USES_PROCEDURE
RADU:10000890,73721,USES_PROCEDURE
RADU:10000891,76805,USES_PROCEDURE
RADB:10000892,71045,USES_PROCEDURE
RADB:10000893,71047,USES_PROCEDURE
RADB:10000894,G9551,USES_PROCEDURE
RADB:10000895,G9551,USES_PROCEDURE
RADB:10000896,71046,USES_PROCEDURE
RADB:10000897,73721,USES_PROCEDURE
RADB:10000898,73222,USES_PROCEDURE
RADB:10000899,73706,USES_PROCEDURE
RADB:10000900,74183,USES_PROCEDURE
RADB:10000901,G9552,USES_PROCEDURE
RADB:10000902,72195,USES_PROCEDURE
RADB:10000903,77065,USES_PROCEDURE
RADY:10000904,70486,USES_PROCEDURE
RADY:10000905,76604,USES_PROCEDURE
RADY:10000906,G9553,USES_PROCEDURE
RADY:10000907,76604,USES_PROCEDURE
RADY:10000908,72158,USES_PROCEDURE
RADX:10000909,73201,USES_PROCEDURE
RADX:10000910,71046,USES_PROCEDURE
SMED:10000911,73222,USES_PROCEDURE
SMED:10000912,76805,USES_PROCEDURE
SMED:10000913,G9553,USES_PROCEDURE
SMED:10000914,G9551,USES_PROCEDURE
SMED:10000915,74178,USES_PROCEDURE
SMED:10000916,73223,USES_PROCEDURE
SMED:10000917,71046,USES_PROCEDURE
SMED:10000918,72195,USES_PROCEDURE
SMED:10000919,73223,USES_PROCEDURE
SMED:10000920,76700,USES_PROCEDURE
SMED:10000921,71047,USES_PROCEDURE
SMED:10000922,77065,USES_PROCEDURE
RADD:10000923,G9552,USES_PROCEDURE
RADD:10000924,74183,USES_PROCEDURE
RADD:10000925,71045,USES_PROCEDURE
RADD:10000926,73721,USES_PROCEDURE
RADD:10000927,73721,USES_PROCEDURE
RADD:10000928,70540,USES_PROCEDURE
RADD:10000929,76817,USES_PROCEDURE
RADD:10000930,73721,USES_PROCEDURE
RADD:10000931,71047,USES_PROCEDURE
RADD:10000932,G9553,USES_PROCEDURE
RADD:10000933,76817,USES_PROCEDURE
RADD:10000934,76817,USES_PROCEDURE
RADD:10000935,72158,USES_PROCEDURE
RADD:10000936,G9551,USES_PROCEDURE
RADD:10000937,70544,USES_PROCEDURE
RADD:10000938,70553,USES_PROCEDURE
RADD:10000939,74176,USES_PROCEDURE
RADJ:10000940,76805,USES_PROCEDURE
RADJ:10000941,76536,USES_PROCEDURE
RADJ:10000942,72148,USES_PROCEDURE
RADJ:10000943,77067,USES_PROCEDURE
RADJ:10000944,77067,USES_PROCEDURE
RADJ:10000945,76817,USES_PROCEDURE
RADJ:10000946,70553,USES_PROCEDURE
RADJ:10000947,G9551,USES_PROCEDURE
RADJ:10000948,70553,USES_PROCEDURE
RADJ:10000949,70544,USES_PROCEDURE
RADJ:10000950,70486,USES_PROCEDURE
RADH:10000951,73721,USES_PROCEDURE
RADH:10000952,74183,USES_PROCEDURE
RADR:10000953,70553,USES_PROCEDURE
RADZ:10000954,74177,USES_PROCEDURE
RADZ:10000955,77067,USES_PROCEDURE
RADZ:10000956,70450,USES_PROCEDURE
RADZ:10000957,74178,USES_PROCEDURE
RADZ:10000958,73222,USES_PROCEDURE
RADZ:10000959,74177,USES_PROCEDURE
RADZ:10000960,74183,USES_PROCEDURE
RADZ:10000961,76604,USES_PROCEDURE
RADZ:10000962,73223,USES_PROCEDURE
RADA:10000963,72148,USES_PROCEDURE
RADA:10000964,76817,USES_PROCEDURE
RADA:10000965,77065,USES_PROCEDURE
RADA:10000966,74176,USES_PROCEDURE
RADA:10000967,77080,USES_PROCEDURE
RADA:10000968,70450,USES_PROCEDURE
RADA:10000969,G9551,USES_PROCEDURE
RADA:10000970,70540,USES_PROCEDURE
RADA:10000971,77067,USES_PROCEDURE
RADA:10000972,76805,USES_PROCEDURE
RASFA:10000973,72158,USES_PROCEDURE
RASFA:10000974,G9553,USES_PROCEDURE
RASFA:10000975,76604,USES_PROCEDURE
PMR:10000976,76817,USES_PROCEDURE
PMR:10000977,73201,USES_PROCEDURE
PMR:10000978,74176,USES_PROCEDURE
PMR:10000979,73706,USES_PROCEDURE
PMR:10000980,73223,USES_PROCEDURE
PMR:10000981,72195,USES_PROCEDURE
PMR:10000982,71048,USES_PROCEDURE
PMR:10000983,74175,USES_PROCEDURE
PMR:10000984,73223,USES_PROCEDURE
PMR:10000985,72141,USES_PROCEDURE
PMR:10000986,G9553,USES_PROCEDURE
PMR:10000987,76770,USES_PROCEDURE
PMR:10000988,G9553,USES_PROCEDURE
PMR:10000989,G9552,USES_PROCEDURE
PMR:10000990,72141,USES_PROCEDURE
PMR:10000991,72158,USES_PROCEDURE
PMR:10000992,73222,USES_PROCEDURE
PMR:10000993,71045,USES_PROCEDURE
PMR:10000994,71047,USES_PROCEDURE
PMR:10000995,77067,USES_PROCEDURE
RADZ:10000996,76604,USES_PROCEDURE
RADE:10000997,76817,USES_PROCEDURE
RADE:10000998,70540,USES_PROCEDURE
RADE:10000999,76700,USES_PROCEDURE
WRAD:10001000,74183,USES_PROCEDURE
WRAD:10001001,72148,USES_PROCEDURE
CRC:10001002,72148,USES_PROCEDURE
CRC:10001003,76805,USES_PROCEDURE
CRC:10001004,73201,USES_PROCEDURE
CRC:10001005,76604,USES_PROCEDURE
CRC:10001006,73201,USES_PROCEDURE
CRC:10001007,77080,USES_PROCEDURE
CRC:10001008,77067,USES_PROCEDURE
CRC:10001009,70450,USES_PROCEDURE
CRC:10001010,73706,USES_PROCEDURE
CRC:10001011,76700,USES_PROCEDURE
CRC:10001012,74178,USES_PROCEDURE
CRC:10001013,70553,USES_PROCEDURE
CRC:10001014,71048,USES_PROCEDURE
CRC:10001015,76700,USES_PROCEDURE
CRC:10001016,G9551,USES_PROCEDURE
CRC:10001017,76770,USES_PROCEDURE
CRC:10001018,72158,USES_PROCEDURE
CRC:10001019,G9551,USES_PROCEDURE
PXP:10001020,70486,USES_PROCEDURE
PXP:10001021,71048,USES_PROCEDURE
PXP:10001022,73222,USES_PROCEDURE
PXP:10001023,77080,USES_PROCEDURE
PXP:10001024,73721,USES_PROCEDURE
PXP:10001025,76536,USES_PROCEDURE
NRAA:10001026,71250,USES_PROCEDURE
NRAA:10001027,74178,USES_PROCEDURE
NRAA:10001028,76770,USES_PROCEDURE
NRAA:10001029,77065,USES_PROCEDURE
NRAA:10001030,74177,USES_PROCEDURE
NRAA:10001031,74175,USES_PROCEDURE
NRAA:10001032,71250,USES_PROCEDURE
NRAA:10001033,G9552,USES_PROCEDURE
NRAA:10001034,73222,USES_PROCEDURE
NRAA:10001035,71048,USES_PROCEDURE
NRAA:10001036,74175,USES_PROCEDURE
NRAA:10001037,77067,USES_PROCEDURE
NRAA:10001038,74178,USES_PROCEDURE
NRAA:10001039,71250,USES_PROCEDURE
PXP:10001040,72148,USES_PROCEDURE
PXP:10001041,73222,USES_PROCEDURE
PXP:10001042,76536,USES_PROCEDURE
PXP:10001043,76805,USES_PROCEDURE
PXP:10001044,76536,USES_PROCEDURE
PXP:10001045,76604,USES_PROCEDURE
RADU:10001046,G9551,USES_PROCEDURE
RADU:10001047,76817,USES_PROCEDURE
RADU:10001048,70540,USES_PROCEDURE
RADU:10001049,74177,USES_PROCEDURE
RADU:10001050,71250,USES_PROCEDURE
RADU:10001051,77080,USES_PROCEDURE
RADU:10001052,77067,USES_PROCEDURE
RADU:10001053,G9552,USES_PROCEDURE
RADU:10001054,77065,USES_PROCEDURE
RADU:10001055,72148,USES_PROCEDURE
ACRB:10001056,74183,USES_PROCEDURE
ACRB:10001057,74183,USES_PROCEDURE
ACRB:10001058,71047,USES_PROCEDURE
ACRB:10001059,72195,USES_PROCEDURE
ACRB:10001060,71047,USES_PROCEDURE
ACRB:10001061,76770,USES_PROCEDURE
ACRB:10001062,76700,USES_PROCEDURE
ACRB:10001063,76536,USES_PROCEDURE
RADN:10001064,74183,USES_PROCEDURE
RADN:10001065,G9552,USES_PROCEDURE
RADN:10001066,71250,USES_PROCEDURE
RADN:10001067,72141,USES_PROCEDURE
RADN:10001068,72195,USES_PROCEDURE
RADN:10001069,71045,USES_PROCEDURE
RADN:10001070,71048,USES_PROCEDURE
RADN:10001071,74175,USES_PROCEDURE
RADN:10001072,72141,USES_PROCEDURE
RADM:10001073,G9553,USES_PROCEDURE
RADM:10001074,77065,USES_PROCEDURE
RADM:10001075,76805,USES_PROCEDURE
RADM:10001076,72141,USES_PROCEDURE
RADM:10001077,76770,USES_PROCEDURE
RADM:10001078,71048,USES_PROCEDURE
RADM:10001079,76817,USES_PROCEDURE
RADM:10001080,74175,USES_PROCEDURE
RADM:10001081,70553,USES_PROCEDURE
RADG:10001082,76817,USES_PROCEDURE
RADG:10001083,76700,USES_PROCEDURE
RADX:10001084,73706,USES_PROCEDURE
RADX:10001085,71046,USES_PROCEDURE
RADX:10001086,70553,USES_PROCEDURE
RADX:10001087,76805,USES_PROCEDURE
RADX:10001088,71046,USES_PROCEDURE
RADX:10001089,70450,USES_PROCEDURE
RADX:10001090,71045,USES_PROCEDURE
RADX:10001091,73721,USES_PROCEDURE
RADX:10001092,72148,USES_PROCEDURE
RADX:10001093,76604,USES_PROCEDURE
RADX:10001094,72158,USES_PROCEDURE
RADX:10001095,G9553,USES_PROCEDURE
RADX:10001096,73223,USES_PROCEDURE
RADX:10001097,77067,USES_PROCEDURE
RADX:10001098,74183,USES_PROCEDURE
CRC:10001099,70486,USES_PROCEDURE
CRC:10001100,73706,USES_PROCEDURE
RADQ:10001101,73223,USES_PROCEDURE
RADQ:10001102,G9551,USES_PROCEDURE
RADQ:10001103,G9553,USES_PROCEDURE
RADQ:10001104,76805,USES_PROCEDURE
RADQ:10001105,G9551,USES_PROCEDURE
RADQ:10001106,76536,USES_PROCEDURE
RADQ:10001107,77067,USES_PROCEDURE
RADQ:10001108,76536,USES_PROCEDURE
RADQ:10001109,77065,USES_PROCEDURE
RADQ:10001110,73222,USES_PROCEDURE
RADQ:10001111,76817,USES_PROCEDURE
RADQ:10001112,74177,USES_PROCEDURE
RADQ:10001113,72158,USES_PROCEDURE
RADQ:10001114,73201,USES_PROCEDURE
GSIA:10001115,70486,USES_PROCEDURE
GSIA:10001116,73223,USES_PROCEDURE
GSIA:10001117,77065,USES_PROCEDURE
GSIA:10001118,74175,USES_PROCEDURE
GSIA:10001119,77080,USES_PROCEDURE
GSIA:10001120,73201,USES_PROCEDURE
GSIA:10001121,74177,USES_PROCEDURE
GSIA:10001122,G9552,USES_PROCEDURE
GSIA:10001123,77080,USES_PROCEDURE
GSIA:10001124,73721,USES_PROCEDURE
GSIA:10001125,76817,USES_PROCEDURE
GSIA:10001126,74183,USES_PROCEDURE
TRI:10001127,71047,USES_PROCEDURE
TRI:10001128,76536,USES_PROCEDURE
TRI:10001129,72148,USES_PROCEDURE
TRI:10001130,G9552,USES_PROCEDURE
TRI:10001131,73201,USES_PROCEDURE
TRI:10001132,73721,USES_PROCEDURE
TRI:10001133,71250,USES_PROCEDURE
TRI:10001134,77080,USES_PROCEDURE
TRI:10001135,G9552,USES_PROCEDURE
TRI:10001136,70553,USES_PROCEDURE
TRI:10001137,71045,USES_PROCEDURE
TRI:10001138,76770,USES_PROCEDURE
TRI:10001139,73721,USES_PROCEDURE
TRI:10001140,71048,USES_PROCEDURE
TRI:10001141,77067,USES_PROCEDURE
TRI:10001142,77065,USES_PROCEDURE
TRI:10001143,77080,USES_PROCEDURE
TRI:10001144,70540,USES_PROCEDURE
RADX:10001145,G9553,USES_PROCEDURE
RADX:10001146,70553,USES_PROCEDURE
RADX:10001147,73201,USES_PROCEDURE
RADX:10001148,73223,USES_PROCEDURE
RADX:10001149,76817,USES_PROCEDURE
RADX:10001150,71250,USES_PROCEDURE
RADX:10001151,71047,USES_PROCEDURE
RADX:10001152,70486,USES_PROCEDURE
RADX:10001153,72195,USES_PROCEDURE
RADX:10001154,73706,USES_PROCEDURE
RADX:10001155,76604,USES_PROCEDURE
RADX:10001156,70553,USES_PROCEDURE
RADX:10001157,73706,USES_PROCEDURE
RADX:10001158,77065,USES_PROCEDURE
RADX:10001159,G9552,USES_PROCEDURE
RADX:10001160,73223,USES_PROCEDURE
RADX:10001161,74183,USES_PROCEDURE
RADX:10001162,76700,USES_PROCEDURE
RADA:10001163,76536,USES_PROCEDURE
RADA:10001164,G9551,USES_PROCEDURE
RADA:10001165,70553,USES_PROCEDURE
RADA:10001166,72195,USES_PROCEDURE
RADA:10001167,70544,USES_PROCEDURE
RADA:10001168,72148,USES_PROCEDURE
RADF:10001169,70540,USES_PROCEDURE
RADF:10001170,72158,USES_PROCEDURE
RADF:10001171,71047,USES_PROCEDURE
RADF:10001172,77067,USES_PROCEDURE
RADF:10001173,73223,USES_PROCEDURE
RADP:10001174,73721,USES_PROCEDURE
RADP:10001175,74183,USES_PROCEDURE
RADP:10001176,71048,USES_PROCEDURE
RADP:10001177,73222,USES_PROCEDURE
RADP:10001178,76700,USES_PROCEDURE
RADP:10001179,76805,USES_PROCEDURE
RADP:10001180,G9552,USES_PROCEDURE
RADP:10001181,G9552,USES_PROCEDURE
RADP:10001182,74183,USES_PROCEDURE
RADP:10001183,71048,USES_PROCEDURE
RADP:10001184,70486,USES_PROCEDURE
RADP:10001185,G9552,USES_PROCEDURE
RADY:10001186,71048,USES_PROCEDURE
RADY:10001187,77080,USES_PROCEDURE
RADY:10001188,77067,USES_PROCEDURE
RADY:10001189,76770,USES_PROCEDURE
RADY:10001190,74176,USES_PROCEDURE
RADY:10001191,70486,USES_PROCEDURE
RADY:10001192,77067,USES_PROCEDURE
RADY:10001193,70553,USES_PROCEDURE
RADY:10001194,71047,USES_PROCEDURE
RADY:10001195,76770,USES_PROCEDURE
RADY:10001196,74177,USES_PROCEDURE
RADY:10001197,71046,USES_PROCEDURE
RADY:10001198,70544,USES_PROCEDURE
RADY:10001199,76805,USES_PROCEDURE
RADY:10001200,71047,USES_PROCEDURE
RADY:10001201,74178,USES_PROCEDURE
RADX:10001202,71250,USES_PROCEDURE
RADX:10001203,76770,USES_PROCEDURE
RADX:10001204,70553,USES_PROCEDURE
RADX:10001205,73706,USES_PROCEDURE
RADK:10001206,76817,USES_PROCEDURE
RADK:10001207,72148,USES_PROCEDURE
RADK:10001208,73223,USES_PROCEDURE
RADK:10001209,73706,USES_PROCEDURE
RADK:10001210,74183,USES_PROCEDURE
RADK:10001211,70553,USES_PROCEDURE
RADK:10001212,74176,USES_PROCEDURE
RADK:10001213,70553,USES_PROCEDURE
RADK:10001214,G9553,USES_PROCEDURE
RADK:10001215,72158,USES_PROCEDURE
RADK:10001216,71045,USES_PROCEDURE
RADK:10001217,G9552,USES_PROCEDURE
RADK:10001218,G9553,USES_PROCEDURE
RADK:10001219,76604,USES_PROCEDURE
RADK:10001220,G9551,USES_PROCEDURE
RADF:10001221,74176,USES_PROCEDURE
RADF:10001222,71048,USES_PROCEDURE
RADF:10001223,76604,USES_PROCEDURE
RADF:10001224,74176,USES_PROCEDURE
RADF:10001225,71045,USES_PROCEDURE
RADF:10001226,74178,USES_PROCEDURE
RADF:10001227,77065,USES_PROCEDURE
RADF:10001228,73223,USES_PROCEDURE
RADF:10001229,71048,USES_PROCEDURE
RADF:10001230,74183,USES_PROCEDURE
RADF:10001231,74178,USES_PROCEDURE
RADF:10001232,71250,USES_PROCEDURE
RADF:10001233,73706,USES_PROCEDURE
RADF:10001234,76817,USES_PROCEDURE
GSIA:10001235,76805,USES_PROCEDURE
GSIA:10001236,76805,USES_PROCEDURE
GSIA:10001237,73222,USES_PROCEDURE
GSIA:10001238,70450,USES_PROCEDURE
GSIA:10001239,71048,USES_PROCEDURE
GSIA:10001240,72148,USES_PROCEDURE
GSIA:10001241,74178,USES_PROCEDURE
GSIA:10001242,72195,USES_PROCEDURE
