:START_ID(RCCall),:END_ID(Campaign),:TYPE
593000002297,NRAA,PART_OF_CAMPAIGN
593000002298,GSIA,PART_OF_CAMPAIGN
593000002299,TRI,PART_OF_CAMPAIGN
593000002300,SMED,PART_OF_CAMPAIGN
593000002301,TRI,PART_OF_CAMPAIGN
593000002302,ACR,PART_OF_CAMPAIGN
593000002303,PXP,PART_OF_CAMPAIGN
593000002304,TRI,PART_OF_CAMPAIGN
593000002305,ACR,PART_OF_CAMPAIGN
593000002306,ACRB,PART_OF_CAMPAIGN
593000002307,NRAA,PART_OF_CAMPAIGN
593000002308,PXP,PART_OF_CAMPAIGN
593000002309,SAPA,PART_OF_CAMPAIGN
593000002310,NRA,PART_OF_CAMPAIGN
593000002311,PMR,PART_OF_CAMPAIGN
593000002312,PXP,PART_OF_CAMPAIGN
593000002313,CRC,PART_OF_CAMPAIGN
593000002314,NRAA,PART_OF_CAMPAIGN
593000002315,PMR,PART_OF_CAMPAIGN
593000002316,GRH,PART_OF_CAMPAIGN
593000002317,GRH,PART_OF_CAMPAIGN
593000002318,TRI,PART_OF_CAMPAIGN
593000002319,SMED,PART_OF_CAMPAIGN
593000002320,SMED,PART_OF_CAMPAIGN
593000002321,ACR,PART_OF_CAMPAIGN
593000002322,ACRB,PART_OF_CAMPAIGN
593000002323,RASFA,PART_OF_CAMPAIGN
593000002324,ESR,PART_OF_CAMPAIGN
593000002325,ESR,PART_OF_CAMPAIGN
593000002326,GRH,PART_OF_CAMPAIGN
593000002327,ACR,PART_OF_CAMPAIGN
593000002328,TRI,PART_OF_CAMPAIGN
593000002329,NRA,PART_OF_CAMPAIGN
593000002330,NRA,PART_OF_CAMPAIGN
593000002331,TRI,PART_OF_CAMPAIGN
593000002332,TRI,PART_OF_CAMPAIGN
593000002333,MRB,PART_OF_CAMPAIGN
593000002334,ACRB,PART_OF_CAMPAIGN
593000002335,SMED,PART_OF_CAMPAIGN
593000002336,SMED,PART_OF_CAMPAIGN
593000002337,NRAA,PART_OF_CAMPAIGN
593000002338,PXP,PART_OF_CAMPAIGN
593000002339,CRC,PART_OF_CAMPAIGN
593000002340,IAI,PART_OF_CAMPAIGN
593000002341,ESR,PART_OF_CAMPAIGN
593000002342,RASFA,PART_OF_CAMPAIGN
593000002343,NRAA,PART_OF_CAMPAIGN
593000002344,GRH,PART_OF_CAMPAIGN
593000002345,SMED,PART_OF_CAMPAIGN
593000002346,MRB,PART_OF_CAMPAIGN
593000002347,ACRB,PART_OF_CAMPAIGN
593000002348,TRI,PART_OF_CAMPAIGN
593000002349,MRB,PART_OF_CAMPAIGN
593000002350,GRH,PART_OF_CAMPAIGN
593000002351,RASFA,PART_OF_CAMPAIGN
593000002352,MRB,PART_OF_CAMPAIGN
593000002353,IAI,PART_OF_CAMPAIGN
593000002354,GSIA,PART_OF_CAMPAIGN
593000002355,ACR,PART_OF_CAMPAIGN
593000002356,SAPA,PART_OF_CAMPAIGN
593000002357,GSIA,PART_OF_CAMPAIGN
593000002358,TRI,PART_OF_CAMPAIGN
593000002359,GSIA,PART_OF_CAMPAIGN
593000002360,SMED,PART_OF_CAMPAIGN
593000002361,PXP,PART_OF_CAMPAIGN
593000002362,CRC,PART_OF_CAMPAIGN
593000002363,TRI,PART_OF_CAMPAIGN
593000002364,SMED,PART_OF_CAMPAIGN
593000002365,NRA,PART_OF_CAMPAIGN
593000002366,ACR,PART_OF_CAMPAIGN
593000002367,PXP,PART_OF_CAMPAIGN
593000002368,ESR,PART_OF_CAMPAIGN
593000002369,PMR,PART_OF_CAMPAIGN
593000002370,SAPA,PART_OF_CAMPAIGN
593000002371,NRA,PART_OF_CAMPAIGN
593000002372,MRB,PART_OF_CAMPAIGN
593000002373,CRC,PART_OF_CAMPAIGN
593000002374,SMED,PART_OF_CAMPAIGN
593000002375,ACRB,PART_OF_CAMPAIGN
593000002376,ESR,PART_OF_CAMPAIGN
593000002377,ACRB,PART_OF_CAMPAIGN
593000002378,RASFA,PART_OF_CAMPAIGN
593000002379,MRB,PART_OF_CAMPAIGN
593000002380,GSIA,PART_OF_CAMPAIGN
593000002381,GRH,PART_OF_CAMPAIGN
593000002382,CRC,PART_OF_CAMPAIGN
593000002383,GRH,PART_OF_CAMPAIGN
593000002384,GSIA,PART_OF_CAMPAIGN
593000002385,SAPA,PART_OF_CAMPAIGN
593000002386,MRB,PART_OF_CAMPAIGN
593000002387,RASFA,PART_OF_CAMPAIGN
593000002388,PXP,PART_OF_CAMPAIGN
593000002389,TRI,PART_OF_CAMPAIGN
593000002390,SAPA,PART_OF_CAMPAIGN
593000002391,CRC,PART_OF_CAMPAIGN
593000002392,IAI,PART_OF_CAMPAIGN
593000002393,SMED,PART_OF_CAMPAIGN
593000002394,IAI,PART_OF_CAMPAIGN
593000002395,PXP,PART_OF_CAMPAIGN
593000002396,SMED,PART_OF_CAMPAIGN
593000002397,PMR,PART_OF_CAMPAIGN
593000002398,GRH,PART_OF_CAMPAIGN
593000002399,CRC,PART_OF_CAMPAIGN
593000002400,PMR,PART_OF_CAMPAIGN
593000002401,RASFA,PART_OF_CAMPAIGN
593000002402,CRC,PART_OF_CAMPAIGN
593000002403,ACRB,PART_OF_CAMPAIGN
593000002404,ACRB,PART_OF_CAMPAIGN
593000002405,SAPA,PART_OF_CAMPAIGN
593000002406,ACR,PART_OF_CAMPAIGN
593000002407,NRA,PART_OF_CAMPAIGN
593000002408,ESR,PART_OF_CAMPAIGN
593000002409,NRA,PART_OF_CAMPAIGN
593000002410,NRAA,PART_OF_CAMPAIGN
593000002411,GSIA,PART_OF_CAMPAIGN
593000002412,GRH,PART_OF_CAMPAIGN
593000002413,TRI,PART_OF_CAMPAIGN
593000002414,PXP,PART_OF_CAMPAIGN
593000002415,RASFA,PART_OF_CAMPAIGN
593000002416,GSIA,PART_OF_CAMPAIGN
593000002417,TRI,PART_OF_CAMPAIGN
593000002418,GSIA,PART_OF_CAMPAIGN
593000002419,CRC,PART_OF_CAMPAIGN
593000002420,MRB,PART_OF_CAMPAIGN
593000002421,ESR,PART_OF_CAMPAIGN
593000002422,IAI,PART_OF_CAMPAIGN
593000002423,NRA,PART_OF_CAMPAIGN
593000002424,PXP,PART_OF_CAMPAIGN
593000002425,RASFA,PART_OF_CAMPAIGN
593000002426,MRB,PART_OF_CAMPAIGN
593000002427,NRAA,PART_OF_CAMPAIGN
593000002428,GRH,PART_OF_CAMPAIGN
593000002429,GSIA,PART_OF_CAMPAIGN
593000002430,SMED,PART_OF_CAMPAIGN
593000002431,CRC,PART_OF_CAMPAIGN
593000002432,CRC,PART_OF_CAMPAIGN
593000002433,IAI,PART_OF_CAMPAIGN
593000002434,RASFA,PART_OF_CAMPAIGN
593000002435,SMED,PART_OF_CAMPAIGN
593000002436,PXP,PART_OF_CAMPAIGN
593000002437,MRB,PART_OF_CAMPAIGN
593000002438,PMR,PART_OF_CAMPAIGN
593000002439,SMED,PART_OF_CAMPAIGN
593000002440,PXP,PART_OF_CAMPAIGN
593000002441,PMR,PART_OF_CAMPAIGN
593000002442,ACRB,PART_OF_CAMPAIGN
593000002443,TRI,PART_OF_CAMPAIGN
593000002444,ACRB,PART_OF_CAMPAIGN
593000002445,IAI,PART_OF_CAMPAIGN
593000002446,ESR,PART_OF_CAMPAIGN
593000002447,RASFA,PART_OF_CAMPAIGN
593000002448,ACRB,PART_OF_CAMPAIGN
593000002449,SMED,PART_OF_CAMPAIGN
593000002450,NRAA,PART_OF_CAMPAIGN
593000002451,SAPA,PART_OF_CAMPAIGN
593000002452,PMR,PART_OF_CAMPAIGN
593000002453,GRH,PART_OF_CAMPAIGN
593000002454,PMR,PART_OF_CAMPAIGN
593000002455,ACRB,PART_OF_CAMPAIGN
593000002456,MRB,PART_OF_CAMPAIGN
593000002457,IAI,PART_OF_CAMPAIGN
593000002458,NRAA,PART_OF_CAMPAIGN
593000002459,PMR,PART_OF_CAMPAIGN
593000002460,MRB,PART_OF_CAMPAIGN
593000002461,CRC,PART_OF_CAMPAIGN
593000002462,MRB,PART_OF_CAMPAIGN
593000002463,SAPA,PART_OF_CAMPAIGN
593000002464,TRI,PART_OF_CAMPAIGN
593000002465,GRH,PART_OF_CAMPAIGN
593000002466,PXP,PART_OF_CAMPAIGN
593000002467,RASFA,PART_OF_CAMPAIGN
593000002468,SMED,PART_OF_CAMPAIGN
593000002469,GRH,PART_OF_CAMPAIGN
593000002470,PXP,PART_OF_CAMPAIGN
593000002471,TRI,PART_OF_CAMPAIGN
593000002472,MRB,PART_OF_CAMPAIGN
593000002473,MRB,PART_OF_CAMPAIGN
593000002474,SMED,PART_OF_CAMPAIGN
593000002475,CRC,PART_OF_CAMPAIGN
593000002476,ESR,PART_OF_CAMPAIGN
593000002477,TRI,PART_OF_CAMPAIGN
593000002478,PMR,PART_OF_CAMPAIGN
593000002479,MRB,PART_OF_CAMPAIGN
593000002480,ACRB,PART_OF_CAMPAIGN
593000002481,NRAA,PART_OF_CAMPAIGN
593000002482,SAPA,PART_OF_CAMPAIGN
593000002483,RASFA,PART_OF_CAMPAIGN
593000002484,PXP,PART_OF_CAMPAIGN
593000002485,NRA,PART_OF_CAMPAIGN
593000002486,PMR,PART_OF_CAMPAIGN
593000002487,IAI,PART_OF_CAMPAIGN
593000002488,NRAA,PART_OF_CAMPAIGN
593000002489,ACRB,PART_OF_CAMPAIGN
593000002490,PMR,PART_OF_CAMPAIGN
593000002491,NRA,PART_OF_CAMPAIGN
593000002492,MRB,PART_OF_CAMPAIGN
593000002493,CRC,PART_OF_CAMPAIGN
593000002494,SAPA,PART_OF_CAMPAIGN
593000002495,IAI,PART_OF_CAMPAIGN
593000002496,GSIA,PART_OF_CAMPAIGN
593000002497,ACR,PART_OF_CAMPAIGN
593000002498,ACR,PART_OF_CAMPAIGN
593000002499,SMED,PART_OF_CAMPAIGN
593000002500,ACR,PART_OF_CAMPAIGN
593000002501,PXP,PART_OF_CAMPAIGN
593000002502,CRC,PART_OF_CAMPAIGN
593000002503,ACRB,PART_OF_CAMPAIGN
593000002504,ACRB,PART_OF_CAMPAIGN
593000002505,NRAA,PART_OF_CAMPAIGN
593000002506,NRAA,PART_OF_CAMPAIGN
593000002507,SMED,PART_OF_CAMPAIGN
593000002508,NRAA,PART_OF_CAMPAIGN
593000002509,MRB,PART_OF_CAMPAIGN
593000002510,IAI,PART_OF_CAMPAIGN
593000002511,RASFA,PART_OF_CAMPAIGN
593000002512,SAPA,PART_OF_CAMPAIGN
593000002513,ESR,PART_OF_CAMPAIGN
593000002514,NRAA,PART_OF_CAMPAIGN
593000002515,CRC,PART_OF_CAMPAIGN
593000002516,PXP,PART_OF_CAMPAIGN
593000002517,GRH,PART_OF_CAMPAIGN
593000002518,ACRB,PART_OF_CAMPAIGN
593000002519,NRAA,PART_OF_CAMPAIGN
593000002520,ACR,PART_OF_CAMPAIGN
593000002521,ESR,PART_OF_CAMPAIGN
593000002522,NRA,PART_OF_CAMPAIGN
593000002523,GRH,PART_OF_CAMPAIGN
593000002524,IAI,PART_OF_CAMPAIGN
593000002525,ESR,PART_OF_CAMPAIGN
593000002526,RASFA,PART_OF_CAMPAIGN
593000002527,CRC,PART_OF_CAMPAIGN
593000002528,NRA,PART_OF_CAMPAIGN
593000002529,ACRB,PART_OF_CAMPAIGN
593000002530,SAPA,PART_OF_CAMPAIGN
593000002531,PMR,PART_OF_CAMPAIGN
593000002532,PXP,PART_OF_CAMPAIGN
593000002533,GSIA,PART_OF_CAMPAIGN
593000002534,NRAA,PART_OF_CAMPAIGN
593000002535,CRC,PART_OF_CAMPAIGN
593000002536,IAI,PART_OF_CAMPAIGN
593000002537,CRC,PART_OF_CAMPAIGN
593000002538,TRI,PART_OF_CAMPAIGN
593000002539,NRA,PART_OF_CAMPAIGN
593000002540,NRAA,PART_OF_CAMPAIGN
593000002541,MRB,PART_OF_CAMPAIGN
593000002542,RASFA,PART_OF_CAMPAIGN
593000002543,CRC,PART_OF_CAMPAIGN
593000002544,PMR,PART_OF_CAMPAIGN
593000002545,MRB,PART_OF_CAMPAIGN
593000002546,SMED,PART_OF_CAMPAIGN
593000002547,SMED,PART_OF_CAMPAIGN
593000002548,ACR,PART_OF_CAMPAIGN
593000002549,MRB,PART_OF_CAMPAIGN
593000002550,MRB,PART_OF_CAMPAIGN
593000002551,CRC,PART_OF_CAMPAIGN
593000002552,ACR,PART_OF_CAMPAIGN
593000002553,RASFA,PART_OF_CAMPAIGN
593000002554,TRI,PART_OF_CAMPAIGN
593000002555,PMR,PART_OF_CAMPAIGN
593000002556,ESR,PART_OF_CAMPAIGN
593000002557,CRC,PART_OF_CAMPAIGN
593000002558,ACR,PART_OF_CAMPAIGN
593000002559,IAI,PART_OF_CAMPAIGN
593000002560,MRB,PART_OF_CAMPAIGN
593000002561,PXP,PART_OF_CAMPAIGN
593000002562,IAI,PART_OF_CAMPAIGN
593000002563,RASFA,PART_OF_CAMPAIGN
593000002564,PMR,PART_OF_CAMPAIGN
593000002565,ACR,PART_OF_CAMPAIGN
593000002566,MRB,PART_OF_CAMPAIGN
593000002567,IAI,PART_OF_CAMPAIGN
593000002568,SAPA,PART_OF_CAMPAIGN
593000002569,NRA,PART_OF_CAMPAIGN
593000002570,SMED,PART_OF_CAMPAIGN
593000002571,IAI,PART_OF_CAMPAIGN
593000002572,TRI,PART_OF_CAMPAIGN
593000002573,ESR,PART_OF_CAMPAIGN
593000002574,ACRB,PART_OF_CAMPAIGN
593000002575,CRC,PART_OF_CAMPAIGN
593000002576,GSIA,PART_OF_CAMPAIGN
593000002577,PXP,PART_OF_CAMPAIGN
593000002578,ACR,PART_OF_CAMPAIGN
593000002579,ACR,PART_OF_CAMPAIGN
593000002580,GSIA,PART_OF_CAMPAIGN
593000002581,SAPA,PART_OF_CAMPAIGN
593000002582,SAPA,PART_OF_CAMPAIGN
593000002583,GRH,PART_OF_CAMPAIGN
593000002584,SMED,PART_OF_CAMPAIGN
593000002585,ACR,PART_OF_CAMPAIGN
593000002586,IAI,PART_OF_CAMPAIGN
593000002587,ESR,PART_OF_CAMPAIGN
593000002588,TRI,PART_OF_CAMPAIGN
593000002589,GSIA,PART_OF_CAMPAIGN
593000002590,ACR,PART_OF_CAMPAIGN
593000002591,NRAA,PART_OF_CAMPAIGN
593000002592,PMR,PART_OF_CAMPAIGN
593000002593,ACR,PART_OF_CAMPAIGN
593000002594,CRC,PART_OF_CAMPAIGN
593000002595,SMED,PART_OF_CAMPAIGN
593000002596,PXP,PART_OF_CAMPAIGN
593000002597,ESR,PART_OF_CAMPAIGN
593000002598,RASFA,PART_OF_CAMPAIGN
593000002599,ACR,PART_OF_CAMPAIGN
593000002600,SMED,PART_OF_CAMPAIGN
593000002601,NRAA,PART_OF_CAMPAIGN
593000002602,ACRB,PART_OF_CAMPAIGN
593000002603,ACR,PART_OF_CAMPAIGN
593000002604,NRA,PART_OF_CAMPAIGN
593000002605,MRB,PART_OF_CAMPAIGN
593000002606,ACR,PART_OF_CAMPAIGN
593000002607,ACR,PART_OF_CAMPAIGN
593000002608,IAI,PART_OF_CAMPAIGN
593000002609,IAI,PART_OF_CAMPAIGN
593000002610,SAPA,PART_OF_CAMPAIGN
593000002611,RASFA,PART_OF_CAMPAIGN
593000002612,ACR,PART_OF_CAMPAIGN
593000002613,MRB,PART_OF_CAMPAIGN
593000002614,RASFA,PART_OF_CAMPAIGN
593000002615,CRC,PART_OF_CAMPAIGN
593000002616,PXP,PART_OF_CAMPAIGN
593000002617,SAPA,PART_OF_CAMPAIGN
593000002618,CRC,PART_OF_CAMPAIGN
593000002619,RASFA,PART_OF_CAMPAIGN
593000002620,PMR,PART_OF_CAMPAIGN
593000002621,NRA,PART_OF_CAMPAIGN
593000002622,SMED,PART_OF_CAMPAIGN
593000002623,GRH,PART_OF_CAMPAIGN
593000002624,MRB,PART_OF_CAMPAIGN
593000002625,MRB,PART_OF_CAMPAIGN
593000002626,PMR,PART_OF_CAMPAIGN
593000002627,MRB,PART_OF_CAMPAIGN
593000002628,ESR,PART_OF_CAMPAIGN
593000002629,ACRB,PART_OF_CAMPAIGN
593000002630,ACR,PART_OF_CAMPAIGN
593000002631,ACR,PART_OF_CAMPAIGN
593000002632,GSIA,PART_OF_CAMPAIGN
593000002633,ACRB,PART_OF_CAMPAIGN
593000002634,CRC,PART_OF_CAMPAIGN
593000002635,CRC,PART_OF_CAMPAIGN
593000002636,NRAA,PART_OF_CAMPAIGN
593000002637,PMR,PART_OF_CAMPAIGN
593000002638,GSIA,PART_OF_CAMPAIGN
593000002639,MRB,PART_OF_CAMPAIGN
593000002640,MRB,PART_OF_CAMPAIGN
593000002641,TRI,PART_OF_CAMPAIGN
593000002642,TRI,PART_OF_CAMPAIGN
593000002643,GSIA,PART_OF_CAMPAIGN
593000002644,IAI,PART_OF_CAMPAIGN
593000002645,ACR,PART_OF_CAMPAIGN
593000002646,ESR,PART_OF_CAMPAIGN
593000002647,SAPA,PART_OF_CAMPAIGN
593000002648,PXP,PART_OF_CAMPAIGN
593000002649,TRI,PART_OF_CAMPAIGN
593000002650,GRH,PART_OF_CAMPAIGN
593000002651,RASFA,PART_OF_CAMPAIGN
593000002652,IAI,PART_OF_CAMPAIGN
593000002653,GRH,PART_OF_CAMPAIGN
593000002654,PMR,PART_OF_CAMPAIGN
593000002655,ESR,PART_OF_CAMPAIGN
593000002656,CRC,PART_OF_CAMPAIGN
593000002657,NRA,PART_OF_CAMPAIGN
593000002658,ACRB,PART_OF_CAMPAIGN
593000002659,TRI,PART_OF_CAMPAIGN
593000002660,NRA,PART_OF_CAMPAIGN
593000002661,NRAA,PART_OF_CAMPAIGN
593000002662,ACR,PART_OF_CAMPAIGN
593000002663,TRI,PART_OF_CAMPAIGN
593000002664,MRB,PART_OF_CAMPAIGN
593000002665,CRC,PART_OF_CAMPAIGN
593000002666,GSIA,PART_OF_CAMPAIGN
593000002667,ACRB,PART_OF_CAMPAIGN
593000002668,PXP,PART_OF_CAMPAIGN
593000002669,NRAA,PART_OF_CAMPAIGN
593000002670,ACR,PART_OF_CAMPAIGN
593000002671,PXP,PART_OF_CAMPAIGN
593000002672,RASFA,PART_OF_CAMPAIGN
593000002673,SAPA,PART_OF_CAMPAIGN
593000002674,ACRB,PART_OF_CAMPAIGN
593000002675,GRH,PART_OF_CAMPAIGN
593000002676,NRAA,PART_OF_CAMPAIGN
593000002677,RASFA,PART_OF_CAMPAIGN
593000002678,NRA,PART_OF_CAMPAIGN
593000002679,SAPA,PART_OF_CAMPAIGN
593000002680,CRC,PART_OF_CAMPAIGN
593000002681,GSIA,PART_OF_CAMPAIGN
593000002682,MRB,PART_OF_CAMPAIGN
593000002683,ACR,PART_OF_CAMPAIGN
593000002684,PMR,PART_OF_CAMPAIGN
593000002685,GSIA,PART_OF_CAMPAIGN
593000002686,CRC,PART_OF_CAMPAIGN
593000002687,NRA,PART_OF_CAMPAIGN
593000002688,GRH,PART_OF_CAMPAIGN
593000002689,NRAA,PART_OF_CAMPAIGN
593000002690,SMED,PART_OF_CAMPAIGN
593000002691,NRAA,PART_OF_CAMPAIGN
593000002692,ACRB,PART_OF_CAMPAIGN
593000002693,GSIA,PART_OF_CAMPAIGN
593000002694,GSIA,PART_OF_CAMPAIGN
593000002695,PMR,PART_OF_CAMPAIGN
593000002696,PMR,PART_OF_CAMPAIGN
593000002697,IAI,PART_OF_CAMPAIGN
593000002698,SAPA,PART_OF_CAMPAIGN
593000002699,SMED,PART_OF_CAMPAIGN
593000002700,PXP,PART_OF_CAMPAIGN
593000002701,ESR,PART_OF_CAMPAIGN
593000002702,GRH,PART_OF_CAMPAIGN
593000002703,NRA,PART_OF_CAMPAIGN
593000002704,ACR,PART_OF_CAMPAIGN
593000002705,ACRB,PART_OF_CAMPAIGN
593000002706,PMR,PART_OF_CAMPAIGN
593000002707,ACR,PART_OF_CAMPAIGN
593000002708,MRB,PART_OF_CAMPAIGN
593000002709,PXP,PART_OF_CAMPAIGN
593000002710,RASFA,PART_OF_CAMPAIGN
593000002711,ACRB,PART_OF_CAMPAIGN
593000002712,RASFA,PART_OF_CAMPAIGN
593000002713,TRI,PART_OF_CAMPAIGN
593000002714,PMR,PART_OF_CAMPAIGN
593000002715,NRAA,PART_OF_CAMPAIGN
593000002716,GRH,PART_OF_CAMPAIGN
593000002717,SAPA,PART_OF_CAMPAIGN
593000002718,ACRB,PART_OF_CAMPAIGN
593000002719,SAPA,PART_OF_CAMPAIGN
593000002720,MRB,PART_OF_CAMPAIGN
593000002721,RASFA,PART_OF_CAMPAIGN
593000002722,CRC,PART_OF_CAMPAIGN
593000002723,GRH,PART_OF_CAMPAIGN
593000002724,MRB,PART_OF_CAMPAIGN
593000002725,ACR,PART_OF_CAMPAIGN
593000002726,ESR,PART_OF_CAMPAIGN
593000002727,IAI,PART_OF_CAMPAIGN
593000002728,ESR,PART_OF_CAMPAIGN
593000002729,RASFA,PART_OF_CAMPAIGN
593000002730,TRI,PART_OF_CAMPAIGN
593000002731,ESR,PART_OF_CAMPAIGN
593000002732,TRI,PART_OF_CAMPAIGN
593000002733,MRB,PART_OF_CAMPAIGN
593000002734,CRC,PART_OF_CAMPAIGN
593000002735,CRC,PART_OF_CAMPAIGN
593000002736,CRC,PART_OF_CAMPAIGN
593000002737,SMED,PART_OF_CAMPAIGN
593000002738,SMED,PART_OF_CAMPAIGN
593000002739,IAI,PART_OF_CAMPAIGN
593000002740,CRC,PART_OF_CAMPAIGN
593000002741,PXP,PART_OF_CAMPAIGN
593000002742,ESR,PART_OF_CAMPAIGN
593000002743,PMR,PART_OF_CAMPAIGN
593000002744,IAI,PART_OF_CAMPAIGN
593000002745,NRAA,PART_OF_CAMPAIGN
593000002746,SMED,PART_OF_CAMPAIGN
593000002747,NRA,PART_OF_CAMPAIGN
593000002748,MRB,PART_OF_CAMPAIGN
593000002749,ESR,PART_OF_CAMPAIGN
593000002750,NRA,PART_OF_CAMPAIGN
593000002751,ACRB,PART_OF_CAMPAIGN
593000002752,GSIA,PART_OF_CAMPAIGN
593000002753,SMED,PART_OF_CAMPAIGN
593000002754,NRAA,PART_OF_CAMPAIGN
593000002755,NRA,PART_OF_CAMPAIGN
593000002756,ACRB,PART_OF_CAMPAIGN
593000002757,TRI,PART_OF_CAMPAIGN
593000002758,ESR,PART_OF_CAMPAIGN
593000002759,ESR,PART_OF_CAMPAIGN
593000002760,ESR,PART_OF_CAMPAIGN
593000002761,TRI,PART_OF_CAMPAIGN
593000002762,ESR,PART_OF_CAMPAIGN
593000002763,GSIA,PART_OF_CAMPAIGN
593000002764,NRA,PART_OF_CAMPAIGN
593000002765,SMED,PART_OF_CAMPAIGN
593000002766,IAI,PART_OF_CAMPAIGN
593000002767,PMR,PART_OF_CAMPAIGN
593000002768,PXP,PART_OF_CAMPAIGN
593000002769,ACRB,PART_OF_CAMPAIGN
593000002770,ESR,PART_OF_CAMPAIGN
593000002771,ACRB,PART_OF_CAMPAIGN
593000002772,RASFA,PART_OF_CAMPAIGN
593000002773,GSIA,PART_OF_CAMPAIGN
593000002774,NRA,PART_OF_CAMPAIGN
593000002775,NRA,PART_OF_CAMPAIGN
593000002776,NRA,PART_OF_CAMPAIGN
593000002777,RASFA,PART_OF_CAMPAIGN
593000002778,NRAA,PART_OF_CAMPAIGN
593000002779,NRA,PART_OF_CAMPAIGN
593000002780,ACRB,PART_OF_CAMPAIGN
593000002781,ACRB,PART_OF_CAMPAIGN
593000002782,TRI,PART_OF_CAMPAIGN
593000002783,ACR,PART_OF_CAMPAIGN
593000002784,NRAA,PART_OF_CAMPAIGN
593000002785,NRA,PART_OF_CAMPAIGN
593000002786,SAPA,PART_OF_CAMPAIGN
593000002787,TRI,PART_OF_CAMPAIGN
593000002788,NRAA,PART_OF_CAMPAIGN
593000002789,SMED,PART_OF_CAMPAIGN
593000002790,SAPA,PART_OF_CAMPAIGN
593000002791,GRH,PART_OF_CAMPAIGN
593000002792,ACRB,PART_OF_CAMPAIGN
593000002793,MRB,PART_OF_CAMPAIGN
593000002794,MRB,PART_OF_CAMPAIGN
593000002795,IAI,PART_OF_CAMPAIGN
593000002796,NRAA,PART_OF_CAMPAIGN
593000002797,ACRB,PART_OF_CAMPAIGN
593000002798,PMR,PART_OF_CAMPAIGN
593000002799,IAI,PART_OF_CAMPAIGN
593000002800,ESR,PART_OF_CAMPAIGN
593000002801,SMED,PART_OF_CAMPAIGN
593000002802,PMR,PART_OF_CAMPAIGN
593000002803,PMR,PART_OF_CAMPAIGN
593000002804,ACR,PART_OF_CAMPAIGN
593000002805,GSIA,PART_OF_CAMPAIGN
593000002806,SMED,PART_OF_CAMPAIGN
593000002807,SAPA,PART_OF_CAMPAIGN
593000002808,ACRB,PART_OF_CAMPAIGN
593000002809,ACR,PART_OF_CAMPAIGN
593000002810,NRA,PART_OF_CAMPAIGN
593000002811,SAPA,PART_OF_CAMPAIGN
593000002812,PMR,PART_OF_CAMPAIGN
593000002813,ACRB,PART_OF_CAMPAIGN
593000002814,MRB,PART_OF_CAMPAIGN
593000002815,SMED,PART_OF_CAMPAIGN
593000002816,GRH,PART_OF_CAMPAIGN
593000002817,ACR,PART_OF_CAMPAIGN
593000002818,PMR,PART_OF_CAMPAIGN
593000002819,ACRB,PART_OF_CAMPAIGN
593000002820,TRI,PART_OF_CAMPAIGN
593000002821,SMED,PART_OF_CAMPAIGN
593000002822,PXP,PART_OF_CAMPAIGN
593000002823,PMR,PART_OF_CAMPAIGN
593000002824,ESR,PART_OF_CAMPAIGN
593000002825,GSIA,PART_OF_CAMPAIGN
593000002826,ACR,PART_OF_CAMPAIGN
593000002827,ACR,PART_OF_CAMPAIGN
593000002828,NRAA,PART_OF_CAMPAIGN
593000002829,CRC,PART_OF_CAMPAIGN
593000002830,GSIA,PART_OF_CAMPAIGN
593000002831,NRA,PART_OF_CAMPAIGN
593000002832,RASFA,PART_OF_CAMPAIGN
593000002833,SMED,PART_OF_CAMPAIGN
593000002834,PXP,PART_OF_CAMPAIGN
593000002835,ACR,PART_OF_CAMPAIGN
593000002836,PMR,PART_OF_CAMPAIGN
593000002837,PMR,PART_OF_CAMPAIGN
593000002838,NRAA,PART_OF_CAMPAIGN
593000002839,MRB,PART_OF_CAMPAIGN
593000002840,SAPA,PART_OF_CAMPAIGN
593000002841,NRAA,PART_OF_CAMPAIGN
593000002842,PXP,PART_OF_CAMPAIGN
593000002843,ACR,PART_OF_CAMPAIGN
593000002844,MRB,PART_OF_CAMPAIGN
593000002845,NRAA,PART_OF_CAMPAIGN
593000002846,ACR,PART_OF_CAMPAIGN
593000002847,TRI,PART_OF_CAMPAIGN
593000002848,IAI,PART_OF_CAMPAIGN
593000002849,NRA,PART_OF_CAMPAIGN
593000002850,ACR,PART_OF_CAMPAIGN
593000002851,NRAA,PART_OF_CAMPAIGN
593000002852,MRB,PART_OF_CAMPAIGN
593000002853,NRAA,PART_OF_CAMPAIGN
593000002854,PXP,PART_OF_CAMPAIGN
593000002855,ACR,PART_OF_CAMPAIGN
593000002856,MRB,PART_OF_CAMPAIGN
593000002857,RASFA,PART_OF_CAMPAIGN
593000002858,GRH,PART_OF_CAMPAIGN
593000002859,SAPA,PART_OF_CAMPAIGN
593000002860,ESR,PART_OF_CAMPAIGN
593000002861,PXP,PART_OF_CAMPAIGN
593000002862,GSIA,PART_OF_CAMPAIGN
593000002863,PMR,PART_OF_CAMPAIGN
593000002864,ACR,PART_OF_CAMPAIGN
593000002865,SMED,PART_OF_CAMPAIGN
593000002866,TRI,PART_OF_CAMPAIGN
593000002867,TRI,PART_OF_CAMPAIGN
593000002868,ESR,PART_OF_CAMPAIGN
593000002869,TRI,PART_OF_CAMPAIGN
593000002870,PMR,PART_OF_CAMPAIGN
593000002871,PXP,PART_OF_CAMPAIGN
